5552_W212_T1_000000195552000_20210527_08_43_25_984.pcd,970.01,530.01,376.78,300.06,532.32,126458.86,1416.26,307.33,318,551.44,578.79,130299.67,140380.58,1430.82,1479.23,325.24,325.41,569.34,581.61,143592.5,145181.73,1462.86,1480.32,324.72,327.43,497.76,551.79,127997.42,142246.41,1330.41,1432.33,371.9,324,470.48,125311.81,1321.62,331.23,22.67,375.8,298.8,543.61,28.84,569.75,482.42,0.59,0.04,0.67,0.55,138892.27,6516.32,145688.48,128726.76,1436.86,50.81,1486.12,1331.65,212,1
5552_W212_T1_000000195552000_20210527_08_43_26_030.pcd,980.01,530.01,386.43,296.87,525.41,125389.53,1382,303.35,316.42,544.27,565.55,127432.16,137201.99,1409.75,1454.73,326.06,327.13,566.79,573.26,143079.04,144491.48,1446.92,1458.68,325.67,327.69,499.36,551.94,129339.13,142657.16,1334.48,1418.37,371.29,324.51,464.32,126623.64,1324.71,334.11,24.86,385.19,298.11,539.61,25.31,562.94,484.56,0.59,0.04,0.66,0.56,138216.47,6639.54,145286.27,127118.58,1423.63,41.36,1473.29,1336.61,212,1
5552_W212_T1_000000195552000_20210527_08_43_26_067.pcd,1020.01,540.01,387.54,285.17,521.67,124863.25,1396.74,312.13,321.38,553.77,573.85,131798.52,141927.02,1436.46,1458.44,322.57,332.42,567.57,562.08,142282.29,146506.24,1447.98,1439.78,327.87,329.11,520.2,533.18,135456.53,138637.42,1371.92,1391.2,365.22,328.04,472.7,128024.95,1301.65,333.71,27.63,383.13,287.06,534.88,30.84,565.19,475.66,0.59,0.05,0.69,0.53,138528.38,7306.11,147401.87,126781.12,1423.97,40.16,1466.78,1348.82,212,1
5552_W212_T1_000000195552000_20210527_08_43_26_114.pcd,1020.01,540.01,387.31,279.94,515.41,126462.01,1408.96,307.02,315.64,551.8,565.2,131027.43,138010.7,1427.86,1438.4,323.36,328.69,565.89,568.59,142623.46,146622.68,1442.98,1453.86,327.31,329.73,517.42,555.56,133730.13,143401.12,1366.98,1426.37,363.84,327.68,478.62,128190.92,1339.3,332.9,27.91,383.93,283.12,535.2,27.81,557.09,476.66,0.59,0.05,0.69,0.53,138098.68,7497.83,146904.31,126668.01,1417.74,35.47,1461.06,1358.22,212,1
5552_W212_T1_000000195552000_20210527_08_43_26_167.pcd,1030.01,540.01,384.72,280.74,510.99,123637.03,1396.41,308.95,317.57,525.01,557.31,127935.78,137830.39,1384.4,1430.3,325,330.7,559.54,565.71,142147.64,145429.62,1437.39,1447.7,327.89,329.78,508.45,550.76,132972.34,143771.26,1364.94,1422.51,358.61,327.24,465.34,128797.89,1349.83,333.79,25.56,384.64,282.76,528.17,27.83,557.24,480.14,0.6,0.05,0.68,0.54,138201.62,7310.96,146448.85,125794.94,1418.21,34.01,1453.24,1348.72,212,1
5552_W212_T1_000000195552000_20210527_08_43_26_198.pcd,1030.01,540.01,382.92,290.23,495.35,122055.8,1351.01,300.12,327.89,512.57,558.04,123471.94,140745.7,1372.73,1445.41,327.13,330.62,557.72,560.09,142131.39,145668.69,1440.09,1442.14,328.88,329.12,503.21,526.93,132121.23,137760.27,1357.31,1388.93,354.28,328.04,472.9,130847.3,1348.22,333.51,22.14,379.36,293.56,532.65,19.65,545.5,494.58,0.6,0.03,0.66,0.55,137866.05,8326.15,146649.91,122528.63,1418.54,33.89,1448.11,1361.47,212,1
5552_W212_T1_000000195552000_20210527_08_43_26_252.pcd,1050.01,510.01,375.83,293.17,480.53,118688.1,1354.93,299.06,319.83,501.33,549.25,118913.62,139876.04,1346.42,1441.77,322.31,330.66,551.14,550.12,141761.68,145767.85,1436.39,1428.44,330.42,330.7,506.27,537.01,134533.21,142299.54,1361.21,1408.34,348.93,327.65,482.43,133004.42,1355.99,329.56,21.94,375.43,293.17,538.33,24.32,577.79,490.74,0.6,0.03,0.67,0.56,144177.63,11838.02,164276.17,120864.06,1453.8,66.63,1571.74,1345.46,212,1
5552_W212_T1_000000195552000_20210527_08_43_26_299.pcd,1050.01,540.01,371.6,292.53,488.21,115636.72,1337.38,301.02,317.46,500.57,541.16,117585.6,138237.46,1338.49,1430.14,324.71,332.7,545.17,551.42,142029.79,146355.15,1433.84,1437.12,332.81,332.13,511.54,540.37,136194.24,143115.74,1378.18,1417.26,349.99,329.29,492.35,135592.09,1368.5,329.32,20.59,370.68,293.66,520.55,18.62,545.64,492.05,0.61,0.03,0.67,0.57,136367.41,10448.98,147231.4,116902.11,1407.73,38.58,1441.24,1339.84,212,1
5552_W212_T1_000000195552000_20210527_08_43_26_345.pcd,1020.01,540.01,366.45,291.46,485.13,112689.49,1323.62,303.53,328.5,495.17,544.05,113496.21,138699.43,1312.52,1420.7,332.55,337.11,547.73,553.37,142177.94,146876.75,1425.52,1439.79,334.52,335.1,510.65,536.1,136909.41,142345.17,1378.94,1414.2,349.81,331.28,483.63,134598.23,1366.43,331.7,17.98,364.26,293.57,519.98,20.85,544.27,487.91,0.62,0.02,0.66,0.59,135879.51,12206.61,147840.49,112966.74,1397.21,43.22,1437.1,1308.41,212,1
5552_W212_T1_000000195552000_20210527_08_43_26_584.pcd,950.01,480,370.89,311.8,491.56,126966.45,1366.92,321.44,335.75,524.61,555.72,132464.42,148389.6,1409.79,1467.23,334.93,342.26,553.32,562.09,148199.4,152757.33,1462.69,1459.64,340.65,341.42,523.9,542.64,144216.59,147882.19,1416.98,1428.47,353.98,337.4,495.81,142850.82,1407.18,338.19,13.73,364.46,313.19,530.92,21.49,556.19,493.64,0.63,0.02,0.65,0.61,145657.2,8746.34,154238.25,128102.35,1450.89,37.68,1495.62,1377.37,212,1
5576_W254_T2_000000195576000_20210527_08_34_28_401_0.00kg_0.0type_Clipped.pcd,990.01,590.01,392.6,319.61,523.6,133411.45,1443.46,314.01,329.74,601.97,636.06,146631.27,168736.84,1535.49,1624.14,339.13,342.86,651.85,658.05,182827.26,187478.34,1663.53,1678.07,332.24,333.81,606.91,643.01,160092.24,178852.03,1550.68,1639.49,380.45,331.24,584.14,156438.87,1531.95,348.31,23.96,389.68,307.67,622.07,29.37,649.51,559.02,0.53,0.01,0.56,0.52,170101.31,17243.76,187634.49,136097.33,1615.36,62.6,1686.19,1501.99,254,2
5576_W254_T2_000000195576000_20210527_08_34_28_454_0.00kg_0.0type_Clipped.pcd,960.01,530.01,400.58,302.38,619.35,147185.44,1544.32,310.73,324.73,637.43,668.12,157607.02,178242.07,1603.89,1679.39,329.62,332.56,658.59,659.01,179688.4,181478.24,1669.87,1672.83,331.56,328.84,605.04,636.19,159477.23,172320.59,1558.75,1626.18,382.5,330.18,585.19,156103.69,1540.48,348.45,28.43,398.14,303.71,639.09,20.61,661.45,597.86,0.51,0.02,0.55,0.48,172354.34,10572.65,184054.73,152191,1640.82,46.05,1687.4,1558.96,254,2
5576_W254_T2_000000195576000_20210527_08_34_28_502_0.00kg_0.0type_Clipped.pcd,950.01,510.01,403.03,305.03,639.31,155721.2,1653.2,306.5,319.53,651.87,668.81,159985.76,177071.1,1652.02,1673.24,326.36,329.73,666.11,674.29,179295.17,182907.68,1668.12,1679.15,331.15,328.44,611.8,642.6,160024.92,173348.72,1559.85,1630.99,388.43,329.46,593.49,158180.25,1543.25,349.6,30.77,398.23,301.31,645.81,22.7,670.82,597.77,0.5,0.03,0.55,0.47,172517.98,9569.53,184498.4,156797.52,1645.17,45.27,1695.92,1542.2,254,2
5576_W254_T2_000000195576000_20210527_08_34_28_549_0.00kg_0.0type_Clipped.pcd,950.01,540.01,408.38,307.91,644.91,166069.36,1638.38,318.91,320.84,651.95,669.43,165438.57,178389.81,1653.98,1671.04,326.23,328.79,665.13,667.14,179327.54,181644.51,1661.75,1663.31,329.12,327.62,623.95,651.17,160549.02,172852.93,1575.09,1642.45,398.72,341.74,536.48,150940.32,1484.61,352.75,31.95,403.09,312.2,639.02,28.04,667.89,585.96,0.51,0.04,0.59,0.48,172972.45,8515.85,183008.61,155636.54,1634.26,44.12,1670.63,1539.81,254,2
5576_W254_T2_000000195576000_20210527_08_34_28_586_0.00kg_0.0type_Clipped.pcd,960.01,570.01,406,320.36,602.94,156638.53,1598.92,320.4,328.78,621.36,642.45,162900.8,177469.27,1601.26,1660.95,331.85,333.52,655.86,663.57,180851.48,184705.57,1667.92,1676.45,333.79,329.47,612.11,643.39,158728.79,171897.59,1558.83,1633.93,401.1,346.48,523.22,146489.67,1437.6,354.37,30.77,402.05,315.32,625.01,37.84,695.99,541.08,0.55,0.06,0.68,0.5,179060.48,19029.67,225479.04,147784.13,1637.11,63.5,1711.36,1454.99,254,2
5604_W229_T2_000000195604000_20210527_08_40_21_166_0.00kg_0.0type_Clipped.pcd,880.01,470,381.85,295,568.9,132133.97,1502.29,304.62,343.41,575.27,580.88,133732.23,158819.9,1506.48,1519.61,350.99,358.91,599.99,618.64,168421.77,177472.93,1554.66,1596.09,349.14,351.81,610.24,617.84,172606.3,176305.62,1580.41,1585.47,379.14,345.94,593.02,170002.51,1566.34,348.98,24.06,380.39,295.62,588.33,18.62,609.98,565.98,0.57,0.03,0.61,0.52,163931.41,15971.84,178003.37,134034.65,1550.82,40.45,1600.13,1501.86,229,2
5604_W229_T2_000000195604000_20210527_08_40_21_218_0.00kg_0.0type_Clipped.pcd,880.01,470,381.85,295,568.9,132133.97,1502.29,304.62,343.41,575.27,580.88,133732.23,158819.9,1506.48,1519.61,350.99,358.91,599.99,618.64,168421.77,177472.93,1554.66,1596.09,349.14,351.81,610.24,617.84,172606.3,176305.62,1580.41,1585.47,379.14,345.94,593.02,170002.51,1566.34,348.98,24.06,380.39,295.62,588.33,18.62,609.98,565.98,0.57,0.03,0.61,0.52,163931.41,15971.84,178003.37,134034.65,1550.82,40.45,1600.13,1501.86,229,2
5604_W229_T2_000000195604000_20210527_08_40_21_261_0.00kg_0.0type_Clipped.pcd,940.01,530.01,394.3,348.2,592.34,170551.82,1570.74,309.86,351.6,572.1,633.22,142510.18,174872.99,1478.99,1617.05,349.82,357.17,616.15,656.29,171928.21,182141.71,1579.45,1664.62,355.13,364.02,666.89,514.51,184691.84,150846.83,1685.61,1432.78,361.19,294.46,493.13,130566.35,1221.11,350.27,24.32,390.27,303.17,562.87,55.29,653.39,493.63,0.63,0.07,0.72,0.53,161208.17,16030.9,183284.28,140632.99,1526.34,87.58,1683.67,1420.83,229,2
5604_W229_T2_000000195604000_20210527_08_40_21_318_0.00kg_0.0type_Clipped.pcd,920.01,300,398.33,346.45,584.93,168403.99,1564.2,318.31,349.03,568.52,613.15,145250.49,170487.8,1470,1584.95,345.7,349.68,606.73,628.01,168023.03,175163.22,1556.7,1624.87,351.08,375.22,632.16,588.54,178697.35,177469.2,1635.65,1578.93,371.59,370.5,500.82,160061.89,1481.85,354.03,23.31,392.4,306.69,570.82,45.22,616.97,513.03,0.64,0.07,0.72,0.56,171444.4,7074.55,181520.86,162022.72,1564.78,62.36,1645.23,1488.33,229,2
5604_W229_T2_000000195604000_20210527_08_40_21_365_0.00kg_0.0type_Clipped.pcd,820.01,610.01,394.72,307.33,561.26,145555.03,1480.93,329.36,343.87,566.55,612.23,143888.2,169449.19,1475.66,1563.6,336.11,346.43,601.23,671.84,164616.84,179388.52,1541.27,1701.62,346.16,364.04,678.7,638.13,180239.05,185352.84,1707.71,1672.38,386.54,378.24,519.03,169229.79,1510.09,353.53,23.28,389.35,308.53,605.03,39.91,671.32,560.39,0.57,0.05,0.68,0.51,170689.27,12735.85,186423,146831.06,1592.5,88.98,1729.11,1473.23,229,2
5806_W234_T2_000000195806000_20210527_08_23_31_111.pcd,800.01,520.01,364.46,291.9,562.47,119769.06,1534.11,312.41,316.98,634.79,635.53,147869.72,159877.33,1608.66,1615.29,333.96,333.98,628.73,638.16,175505.58,179084.3,1613.93,1623.53,342.63,341.2,587.72,614.74,164149.52,175078.03,1551.61,1596.57,375.5,338.65,581.87,162316.96,1543.51,336.48,23,373.34,292.53,609.22,21.09,633.47,582.17,0.53,0.04,0.58,0.49,164525.8,17723.57,179658.56,125445.9,1595.71,33.04,1637.93,1552.94,234,2
5806_W234_T2_000000195806000_20210527_08_23_31_164.pcd,820.01,530.01,377.25,297.05,557.6,126146.27,1518.81,307.35,315.37,594.3,617.43,137100.97,160810.94,1522.67,1581.83,328.9,331.35,620.96,630.36,173023.37,178325.94,1608.77,1629.08,340.9,338.93,587.29,600.34,162110.06,170061.47,1539.74,1582.16,372.32,338.72,572.65,159173.38,1519.73,337.95,22.01,372.67,296.39,597.81,18.42,620.21,576.61,0.54,0.03,0.59,0.51,163017.84,16128.54,178984.21,130238.96,1575.78,44.54,1632.47,1515.47,234,2
5806_W234_T2_000000195806000_20210527_08_23_31_212.pcd,840.01,410,390.93,298.54,569.3,147219.57,1505.61,306.59,311.26,586.2,618.95,149960.92,165515.48,1526.32,1599.35,319.61,317.61,620.36,631.52,169413.2,174027.31,1603.99,1630.62,331.33,322.08,574.11,615.74,155040.54,168364.36,1498.39,1592.34,371.74,328.98,557.45,155152.63,1489.32,337.69,25.02,387.94,301.28,603.35,19.79,624.18,577.17,0.52,0.02,0.57,0.5,165290.57,9211.41,174556.43,149117.7,1584.7,51.09,1633.24,1516.57,234,2
5806_W234_T2_000000195806000_20210527_08_23_31_264.pcd,840.01,500.01,390.32,323.5,549.83,151345.03,1483.21,318.27,326.71,588.47,585.89,155563.32,157316.45,1528.05,1519.16,313.01,332.14,622.12,615.06,165187.36,167523.26,1592.16,1587.21,325.95,369.26,566.22,505.7,151733.51,153490.82,1465.89,1447.72,374.12,290.99,501.61,127479.15,1288.61,338.12,26.43,387.67,304.08,535.86,48.67,619.91,485.77,0.66,0.09,0.75,0.53,157659.85,10161.5,174194.39,144768.49,1498.6,70.81,1619.95,1439.14,234,2
5806_W234_T2_000000195806000_20210527_08_23_31_311.pcd,900.01,410,391.96,325.29,552.36,152135.7,1461.87,324.28,304.79,572.3,601.86,155217.59,160061.98,1510.96,1571.74,302.66,298.94,629.24,636.82,160234.54,162737.87,1598.35,1619.47,319.27,301.24,595.19,635.84,154255.43,160375.45,1528.28,1608.31,377.54,311.31,558.17,148823.46,1480.26,338.98,34.28,390.02,295.44,604.22,26.42,635.08,568.8,0.51,0.03,0.55,0.46,158032.6,4680.2,163066.85,150334.68,1568.07,51.71,1623.51,1493.96,234,2
5806_W234_T2_000000195806000_20210527_08_23_31_348.pcd,920.01,430,383.6,324.07,552.22,149912.69,1492.96,315.79,293.31,582.49,637.91,152915.69,158774.72,1534.33,1599.57,299.11,310.54,630.19,624.58,158721.95,157690.5,1596.93,1586.13,319.24,314.13,607.64,611.62,154554.59,155384.87,1547.97,1558.54,382.4,315.85,571.18,150071.31,1503.17,334.57,35.95,379.83,282.32,611.28,19.01,634.74,575.89,0.48,0.03,0.53,0.46,157830.25,2373.85,159218.79,152628.29,1584.52,27.28,1614.32,1533.38,234,2
5806_W234_T2_000000195806000_20210527_08_23_31_395.pcd,940.01,420,373.88,290.22,556.89,142744.07,1548.45,304.93,296.32,569.4,629.71,143774.61,159850.76,1534.7,1606.28,302.13,299.18,638.95,653.02,160074.53,161675.26,1610.81,1628.81,323.06,312.09,600.77,637.3,153545.89,159434.39,1526.46,1600.4,388.72,319.86,571.9,152059.79,1486.52,333.16,34.23,387.4,286.38,613.85,22.7,643.84,578.18,0.49,0.03,0.54,0.46,157226.7,4657.59,162622.34,148263.59,1586.09,39.8,1636.76,1517.06,234,2
5806_W234_T2_000000195806000_20210527_08_23_31_449.pcd,980.01,570.01,362.41,284.57,522.7,118370.67,1366.4,292.52,311.75,538.54,649.76,120630.46,160193.94,1410.04,1632.81,314.21,313.6,649.04,652.24,165779.28,169546.07,1634.38,1639.82,328.23,326.76,585.88,605.98,156434.46,161954.44,1501.2,1549.53,389.09,347.16,536.99,149707.87,1444.72,334.19,29.89,386.21,287.31,607.07,42.44,653.85,519.18,0.55,0.07,0.7,0.48,166960.42,21222.5,210910.67,126610.51,1601.72,97.76,1762.57,1465.02,234,2
